cnt,kind,id,selfLink,title,authors,publisher,publishedDate,description,printType,categories
0,books#volume,-RJYBQAAQBAJ,https://www.googleapis.com/books/v1/volumes/-RJYBQAAQBAJ,성공하는 사람들의 자기계발,한국인재경영연구회,경영자료사,2011-03-31,학계ㆍ산업 분야에서 활동하는 전문가가 모인 한국인재경영연구회가 편저한 『성공하는 사람들의 자기계발』. 동서고금을 통해 성공한 사람들의 실천적 사례와 지혜를 연구하여 불확실성 시대 속에서도 지속적 성공인생을 추구하는 현대인에게 이상과 비전을 건넨다. 특히 우리가 자신의 내부에 잠든 잠재능력을 발견하여 끄집어내 활용하는 방법을 소개하고 있다. 성공 속으로 걸어들어가도록 인도한다.,BOOK,Self-Help
0,books#volume,qAJWlCfLLQIC,https://www.googleapis.com/books/v1/volumes/qAJWlCfLLQIC,자기계발 원서읽기5-탈무드,이정진,BOOK21 PUBLISHING GROUP,2012-01-04,영어공부와 자기계발을 한번에! <자기계발 원서읽기> 시리즈 『THE TALMUD(탈무드)』. 이 시리즈는 자기계발 메시지가 담긴 영어 원문 읽기를 통해 자기계발과 영어 학습을 함께 할 수 있도록 구성한 책이다. 소설보다 훨씬 읽기 쉬우며 명확하고 구체적인 표현들과 회화로까지 활용 가능한 문장이 가득하다. 이 책에서는 5천 년에 걸친 유대인의 지혜와 지식의 보고인 탈무드를 영어 원서와 함께 읽어본다. 인생의 지혜와 경험을 얻을 수 있는 이야기들을 통해 영어 실력은 물론 성공적인 삶을 살기 위한 교훈들도 얻을 수 있을 것이다.,BOOK,Foreign Language Study
0,books#volume,_PCUQQAACAAJ,https://www.googleapis.com/books/v1/volumes/_PCUQQAACAAJ,직장인들을 위한 자기계발 100가지 방법,쿠니시요시히코,none,2009-08-10,none,BOOK,none
0,books#volume,Lf7kDwAAQBAJ,https://www.googleapis.com/books/v1/volumes/Lf7kDwAAQBAJ,자기 계발과 오컬트의 길,루이 윌리엄 로저스,포르투나,2019-03-13,"“우리는 자연에게서 고통 받는 노예이거나 자연의 행복한 주인이거나 둘 중 하나이다.” 인생의 불행을 피하고 행복해지는 것은 모든 인간이 선천적으로 가지고 태어나는 권리이다. 행복은 풍경과 계절만큼이나 정상적이고 자연스러운 조건이다. 고통은 자연스러운 것이 아니며, 우리가 고통 받는 것은 무지 때문이다. 행복은 지혜의 산물이다. 완벽한 지혜를 얻고, 인생의 목적을 이해하고, 서로를 향한 관계를 온전하게 깨닫고, 모든 고통을 끝내고, 우리를 괴롭히는 모든 부정과 악을 피하는 것이다. 완벽한 지혜는 그림자를 만들지 않는 기쁨이다. 인생에서 우리는 왜 고통 받는가? 자연의 계획에서 진화를 향해 내몰리고 우리 앞에 도사리고 있는 장애물 사이에서 길을 밝히고 안전하게 움직일 수 있는 영적 깨달음이 부족하기 때문이다. 보통 우리는 숨어 있던 호랑이가 갑자기 튀어나올 때까지 문제를 알아차리거나 그 존재를 의심하지 않는다. 오늘 우리 가족은 완벽하고 행복하다. 일주일 후에 죽음이 찾아오고 고통이 기쁨이 있었던 자리를 대체한다. 오늘 친구가 생긴다. 내일 그가 적이 되고 우리는 왜 그런지 이유를 알지 못할 수도 있다. 얼마 전까지 우리는 부와 모든 물질적 사치를 누렸다. 갑작스러운 변화가 일어나고 이제 우리에게는 가난과 비참함만 남아 있다. 왜 그래야 하는지 이유를 찾지만 결과는 허망할 뿐이다. 우리에게 건강과 힘이 넘치던 때가 있었다. 하지만 이제 둘 다 사라지고 왜 그래야 하는지 원인의 흔적조차 찾을 수 없다. 이런 인생의 큰 비극을 제외하고도, 헤아릴 수 없는 작은 고통과 상심이 끊임없이 우리를 찾아온다. 우리는 그것을 피하고자 열렬히 바라지만, 그들이 우리를 공격하기 전까지, 무지의 어둠 속에서 나동그라질 때까지 절대로 그들을 보지 못한다. 우리에게 부족한 것은 멀리서 넓게 볼 수 있게 해주는 영적 깨달음이며, 인간 고통의 숨은 원인을 찾고 그것을 피할 수 있는 방법을 밝히는 것이다. 그리고 영적 깨달음에 도달할 수 있다면 진화의 길은 편안하고 신속하게 이루어질 수 있다. 마치 가구가 무질서하게 흩어져 있는 길고 어두운 방을 지나가야 하는 것과 같다. 어둠 속에서 우리의 진보는 느리고 고통스러울 것이며 상처도 많을 것이다. 하지만 불을 밝힐 수 있다면, 같은 여정을 완벽하게 안전하면서 편안하고 빠르게 밟아나갈 수 있을 것이다. 예전의 교육법은 쌓을 수 있는 만큼 많은 사실이나 가정을 축적하고 성격에 어떤 외적인 광택을 내는 것이었다. 그 이론은, 사람은 태어났을 때 완성된 존재이고 그를 위해 할 수 있는 것은 타고난 능력에 따라 기술적으로 사용할 수 있는 정보를 제공하는 것이 전부라는 것이었다. 신학적으로는 물질적 인간과 물리적 세계에서 삶을 구성하는 모든 것이 자아(Self)의 극히 일부분을 표현하는 것에 불과하다고 본다. 각자의 에고(ego)에는 사실상 무한한 힘과 지혜가 있으며, 이것은 물질적 몸과 보이지 않는 객체가 함께 에고 발현의 복잡한 수단을 구성하고 진화하여 목적에 적응함에 따라 물리적 세계에서 표현될 수 있다. 그리고 그러한 자기 계발에 의식적으로 노력하는 만큼의 정확한 비율로 영적 깨달음은 달성되고 지혜가 획득될 것이다. 따라서 행복으로 이끄는 빛은 내면에 불붙어 있고, 모든 것을 이루고 있는 진화의 여정은 고통에서 벗어날 수 있다.",BOOK,Self-Help
0,books#volume,lEKjzwEACAAJ,https://www.googleapis.com/books/v1/volumes/lEKjzwEACAAJ,방탄자기계발 사관학교,none,none,2021,none,BOOK,none
0,books#volume,mWcmI7kGQK8C,https://www.googleapis.com/books/v1/volumes/mWcmI7kGQK8C,2012년 자기계발을 위한 트렌드 키워드(김미경의 파랑새특강 3),김미경,BOOK21 PUBLISHING GROUP,2012-04-19,"불확실성의 시대, 트렌드를 읽으면 미래가 보인다! 「김미경의 책으로 만나는 강의」제3권『2012년 자기계발을 위한 트렌드 키워드』. 그동안 수많은 강연으로 사람들의 마음을 뒤흔든 라이프 코치이자 자기계발 전문 강사인 김미경이 ‘김미경의 파랑새’ 강의를 하면서 들려준 내용과 강의라는 특성상 줄일 수밖에 없었던 다양한 근거와 에피소드, 시간상 뺄 수밖에 없었던 콘텐츠들을 대폭 보강하여 시리즈로 기획하였다. 제3권에서 저자는 누구보다 예민하게 사회의 변화를 수용, 연구하고 거기에 라이프 코치로서의 감각과 재능을 더해 2012년의 자기계발 트렌드를 예측하였다. 먼저 ‘불황’, ‘이변’, ‘SNS’, ‘정치’로 요약되는 주변 환경을 진단하고, 이를 통해 ‘멘토십’, ‘공공성’, ‘원천 기술’ 등 불확실성의 시대에 우리의 미래를 밝혀줄 5대 트렌드를 제시한다.",BOOK,Self-Help
0,books#volume,GH7uQwAACAAJ,https://www.googleapis.com/books/v1/volumes/GH7uQwAACAAJ,자기계발과 직업,정석용,none,2010-03-05,none,BOOK,none
0,books#volume,nXM5NwAACAAJ,https://www.googleapis.com/books/v1/volumes/nXM5NwAACAAJ,유쾌한 자기계발(나를 뛰어넘어 세상의 승자가 되는),김달국,none,2008-07-05,none,BOOK,none
0,books#volume,fV8MEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/fV8MEAAAQBAJ,"대한민국 아줌마, 겁날 게 뭐 있어!",한수정,더로드,2020-12-04,"어디선가 불행하지는 않지만, 행복하지도 않다는 글을 봤다. 그 글을 보고, 작년 가을, 사별이라는 엄청난 아픔, 어찌 보면 불행한 일을 겪고도 내가 행복하다고 느끼며 마음을 다 잡을 수 있었던 건 무엇 덕분이었을까 곰곰이 생각해 보았다. 10년 가까운 세월, 전업주부가 된 이후로 쉬지 않고 꾸준히 내가 하고 싶은 걸 찾아 도전하는 과정에서 내가 단단해지고 긍정적인 사람이 된 덕분이라 결론 내렸다. 행복은 언제나 내 곁에 있었다. 소소한 행복은 당연한 것이라 여겨 그 사실을 인식하지 못했을 뿐이다. 나는 올해 마흔 살이다. 사십년 인생을 살다 보니, 살면서 겪게 되는 아픔, 슬픔 등이 당연한 삶의 일부라는 걸 알게 되었다. 자연스럽게 받아들이게 됐다. 나이 먹을수록 견뎌야 하는 아픔, 고난의 종류가 다양해지고 크기도 커지는데, 나는 그 아픔보다 나를 감싸고 있는 행복에 더 집중하고 있다. 이 책을 통해 전업주부의 끝없는 도전, 나만의 자기계발 이야기를 들려주려 한다. 나의 이야기를 통해 자기계발에 목말라 있지만, 시작도 못하고 있는 사람들에게 무엇이든 도전하라고 말하고 싶다. 요즘에는 번 아웃 된 사람이 많다는 기사를 본 적이 있다.‘번 아웃 증후군’이라는 말도 생겼다. 의욕적으로 일에 몰두하던 사람이 극도의 신체적, 정신적 피로감을 호소하며 무기력해지는 현상이다. 정신없는 일상 속에서 번 아웃 된 누군가, 인생이 허무하고 우울한 누군가, 삶이 지루하거나 무료하다고 느껴지는 누군가, 새로운 무언가에 도전해 보고 싶은데 망설이는 누군가가 자기만의 자기계발 대상을 찾아 삶의 활력을 찾기를 바란다. 특히 육아에 전념하며 자신을 잃어가는 기분에 상실감을 느끼는 전업주부도 어려워말고 자기계발에 도전했으면 좋겠다. 무엇이든 자기계발의 대상이 될 수 있으니, 주변에서 쉽게 할 수 있는 것부터 찾아 시작해 보면 된다. 자기계발을 통해 자기만족을 넘어 긍정의 힘을 얻었으면 좋겠다. 평범한 일상 속 행복을 찾을 수 있을 것이다.",BOOK,Self-Help
0,books#volume,m8WNzgEACAAJ,https://www.googleapis.com/books/v1/volumes/m8WNzgEACAAJ,자기계발과 생활의 지혜,김준자,none,2021-07-30,none,BOOK,none
0,books#volume,Pnx2swEACAAJ,https://www.googleapis.com/books/v1/volumes/Pnx2swEACAAJ,자기계발은 즐거워,none,none,2011,none,BOOK,none
0,books#volume,GolcPQAACAAJ,https://www.googleapis.com/books/v1/volumes/GolcPQAACAAJ,독서를 통한 자기계발,조우지프고울드,none,2008-11-27,none,BOOK,none
0,books#volume,D8znMAAACAAJ,https://www.googleapis.com/books/v1/volumes/D8znMAAACAAJ,청소부 밥(어린이를 위한)(어린이 자기계발동화 07),토드홉킨스,none,2008-02-11,none,BOOK,none
0,books#volume,1KnCAwAAQBAJ,https://www.googleapis.com/books/v1/volumes/1KnCAwAAQBAJ,말썽꾸러기 탈출학교,김태광,Dasan Books,2010-03-22,"국가 대표 말썽꾸러기들이 우리 학교 리더로 거듭나다! 어린이에게 꼭 필요한 리더십의 조건을 열여섯 편의 동화로 만난다! 어린이들에게 필요한 리더십 이야기를 열여섯 편의 동화로 담았다. 교훈에 치우친 어린이 자기계발서들과 달리 어린이가 직접 주인공이 되어 리더가 되기 위해 필요한 자질을 갖추어 나가는 과정에 초점을 두었다. 호흡이 길지 않은 어린이의 눈높이에 맞추어 짧은 동화 속에 학교에서, 집에서, 친구끼리, 가족끼리 일어나는 이야기를 다루어 쉽게 몰입할 수 있게 했다. 초등학생들이 생활 속에서 겪는 문제와 마음속 고민에 대한 구체적인 해결 방법을 담아 부모와 아이들에게 좋은 반응을 얻고 있는 ‘어린이 자기계발 학교 시리즈’ 여섯 번째 책으로 우리 주위에서 흔히 볼 수 평범한 아이들이 리더로 거듭나는 과정을 동화로 풀어 낸 새로운 형식이 특징이다. 이 책은 초등학생이라면 한번쯤 겪었을 법한 이야기 속에서 잠재되어 있는 리더십의 조건을 찾아내 설득력 있게 정리해 준다. 아이들이 맞장구치며 빠져들어 읽다가 바뀌어 가는 주인공을 보며 자기 생활을 돌아보고 스스로 실천할 수 있게 기획되었다. 교훈만 주려고 하거나 가르침을 앞세워 딱딱하고 지루한 내용에 성인 자기계발서를 제목까지 그대로 가져와 아이들이 몸에 맞지 않은 옷을 입은 것처럼 어색한 어린이 자기계발서들이 많다. 아무리 좋은 약이라도 내가 소화할 수 없다면 아무 소용이 없는 것처럼 훌륭한 가르침을 담고 있는 책이라도 아이들이 읽지 않는다면 무용지물에 불과하다. 대부분의 어린이 자기계발서들이 어린이를 위한 자기계발서라는 겉포장과는 달리 내용을 들여다보면 실제 아이들에게는 필요 없는 내용을 담고 있거나 아이들의 실생활과 동떨어진 내용으로 거리감을 들게 하는 것과 달리 실제 학교에 다니는 초등학생들의 이야기를 듣는 것처럼 생동감 넘치는 일화로 구성되어 있어 내 얘기처럼 쉽게 공감할 수 있는 것이 큰 특징이다. 열여섯 명의 주인공들을 따라가면서 자신의 문제점을 돌아보고 스스로 할 수 있는 힘을 길러주는 색다른 구성으로 눈길을 끄는 새로운 어린이 리더십 책이다.",BOOK,Juvenile Fiction
0,books#volume,rZEfnwEACAAJ,https://www.googleapis.com/books/v1/volumes/rZEfnwEACAAJ,자기계발 원서읽기5-탈무드,이정진 배이직,Book21 Publishing Group,2009-12-15,"영어공부와 자기계발을 한번에! 자기계발 원서읽기 시리즈는 자기계발 메시지가 담긴 영어 원문 읽기를 통해, 자기계발과 영어학습을 함께 할 수 있도록 구성한 최초의 영어 학습 기획물입니다. 는 오랜 역사 속에서 유대 랍비와 현자들이 일구어낸 인류 공통의 정신적 자산으로 전 세계에서 가장 널리 읽히는 지혜의 책이다. 5천 년에 걸친 유대인의 지혜와 지식의 보고인 탈무드는 시간이 지나도 변하지 않는 삶의 보편적 가치를 담고 있어 오랜 시간 많은 사람들에게 필독되고 있다. 이 책에 담긴 이야기들은 인생의 지혜와 경험을 얻을 수 있을 뿐만 아니라 성공적인 삶을 살기 위한 발판이 될 것이다. * 본문을 눈으로 읽고, 원어민 음성으로 읽어보세요. 원문을 귀로 들으며 그 뜻을 한줄한줄 음미하다보면, 여러분께 긍정의 에너지가 샘솟을 것입니다. 1. ""성공을 만드는 작은 습관, 자기계발 원서읽기"" 시리즈에 대해서... 자기계발 원서는 소설보다 훨씬 읽기 쉬우며, 회화로까지 활용 가능한 실용적인 문장들이 가득합니다. 자기계발 원서읽기는 말 그대로 영어 공부가 아니라 영어 습관을 잡아줍니다. 자기계발 원서 읽기를 꾸준히 하다 보면 자기계발 메시지 획득은 물론 영어공부 습관까지 저절로 만들어집니다. 2. 자기계발 원서읽기 이래서 좋다! ▣ 자기계발과 영어공부를 동시에!자기계발과 영어공부, 따로 하지 마세요! 자기계발 원서읽기 시리즈는 자기계발 메시지가 담긴 영어 원문 읽기를 통해, 자기계발과 영어학습을 함께 할 수 있도록 구성한 최초의 영어 학습 기획물입니다. ▣ 소설 원서보다 쉬운 영어문장과 실용적인 표현들이 가득~소설원서에는 실제로 잘 쓰이지 않는 미사여구나 어려운 관계문, 복문 등이 복잡하게 구성되어 있지만, 자기계발 원서에는 쉽고 명확하고 구체적인 표현 그리고 회화로까지 활용 가능한 문장들이 가득합니다. 영어를 잘하는 지름길은 쉬운 영어문장과 표현들을 잘 활용하는 것입니다. ▣ 꾸준한 영어습관을 들일 수 있다!자기계발 원서 읽기를 꾸준히 하다 보면 자기계발 메시지 획득은 물론 영어공부 습관까지 저절로 만들어집니다. ▣ 원서읽기의 로망을 이룰 수 있다!영어공부를 하는 사람이라면 누구나 원서읽기에 대한 로망이 있게 마련이죠. 자기계발 원서읽기, 처음 읽을 때는 막히는 부분도 있겠지만 힌트로 주어진 단어도 살펴보고, 영 어 학습코너를 통해 원문에 대한 이해를 넓혀 보세요. 3. 자기계발 원서읽기 이렇게 활용해보세요! o 먼저 원문을 읽으며 원서읽기를 합니다. 원문을 읽다가 막혔을 땐 아랫부분에 정리해놓은 단어와 해설을 참고하며 읽으세요. 원어민이 읽어주는 mp3 파일을 듣고 소리내어 읽으면 더욱 좋습니다. o 원문을 읽고 난 후에는 바로 한 페이지를 넘겨 우리말 해석을 읽어보세요. 원문의 내용을 제대로 이해하였는지 확인해보고, 원문의 해석이 어려웠던 부분을 찾아 자신의 해석과 비교해보세요. Parental Respect _ 부모 공경 Be Not Slow to Admit Error _ 자신의 잘못을 즉시 인정하라 Honor Thy Parents _ 너희 부모를 공경하라 The Fox and the Fishes _ 여우와 물고기들 Be Slow to Anger _ 쉽게 화내지 말라 Perseverance _ 인내 Seek Peace _ 평화를 구하라 36 Worry Not About Tomorrow _ 내일을 걱정하지 마라 The Value of Cheerfulness _ 긍정의 힘 The Ultimate Father _ 궁극적인 아버지 A Good Wife Is Priceless _ 좋은 아내는 값을 매길 수 없다 One Finds What One Seeks _ 구하는 대로 얻으리라 Drink Not to Excess _ 과음하지 말라 The Wolf and the Fox _ 늑대와 여우 The Two Jewels _ 두 개의 보석 Respect Thy Neighbor's Property _ 이웃의 소유물을 귀히 여겨라 Promote Peace _ 평화를 증진하라 Labor's Reward _ 노동의 보상 Original Sin of the First Mankind _ 최초 인간의 원죄 Woman _ 여성 Be Moderate In All Things _ 중용의 도 Delay Not In Doing Good _ 선을 행하는 데 있어 주저하지 말라 The Punishment of the Selfish _ 이기심의 말로 The Fox and the Bear _ 여우와 곰 The Sacredness of a Promise _ 약속의 신성함 The Oldest Fable _ 가장 오래된 이야기 Vice Consumes What Lie Earns _ 거짓은 악을 낳는다 Give Charity in Secret _ 오른손이 하는 일을 왼손이 모르게 Bribery By Kindness _ 친절에 의한 뇌물 The Rabbi and the Stranger _ 오른손이 하는 일을 왼손이 모르게 Thy Own Deeds Make Thy Friends _ 입으로는 친구를 얻을 수 없다 Visit the Sick _ 병문안 Be Slow to Criticize _ 성급한 비난은 금물 Confine Your Tongue _ 말조심 The Lion and the Crane _ 사자와 학 154 An Exception to the Rule _ 예외 없는 규칙은 없다 A Taste of His Own Medicine _ 자기 자신만의 처방 Charity of the Highest Type _ 가장 고귀한 자비 Give Not to Host's Child _ 주인집 자녀에게 베풀지마라 Be Punctual _ 시간엄수 The Wise Slave _ 현명한 노예 Passion Profits Nobody _ 욕심은 누구에게도 득이 되지 않는다 True Friends Outweigh Riches _ 돈보다 친구 Slander Not _ 중상하지 말라 Judge Not By Appearances _ 외모로 판단하지 말라 Woman Is Mightiest of All _ 가장 위대한 존재인 여성 Patience Rewarded _ 인내의 보답 Good Deeds Rewarded _ 선행의 보답 Be Not Boastful _ 자만하지 말라 Satan in the Vineyard _ 포도밭의 사탄 A Daily Reminder _ 매일매일 감사한 마음을 가져라 True Friends Outweigh Riches _ 과유불급 Consider Those Who Follow _ 후손을 생각하라 The Sabbath Will Repay _ 안식일을 지켜라 The Serpant's Tall _ 뱀의 꼬리 Induce Ohters to Give _ 타인으로 하여금 베풀게 하라 The Strategy Of Alexander _ 알렉산더 대왕의 병법 The Prince and the Pious Man _ 왕자와 독실한 사람 Regard Thy Manners _ 예의범절 How Purple Dye Was Discovered _ 자주색 염료의 발견",BOOK,none
0,books#volume,L4q-uAAACAAJ,https://www.googleapis.com/books/v1/volumes/L4q-uAAACAAJ,웃음과 즐거움이 있는 자기계발(CD 2장),장진원,none,2010-12-28,none,BOOK,none
0,books#volume,WWq1EAAAQBAJ,https://www.googleapis.com/books/v1/volumes/WWq1EAAAQBAJ,SKEPTIC Korea 한국 스켑틱 Vol.33,스켑틱 협회 편집부,Bada Publishing ,2023-03-22,"한국 스켑틱 SKEPTIC 33호 ▶ 자기 계발 심리학 다시 보기 ▶ 행복의 과학은 가능한가 ▶ 나쁜 심리 테라피들 ▶ 당신의 한 표를 위한 선거제도 ▶ 민족주의를 보는 12가지 관점 ▶ 종교가 민족주의를 만날 때 ▶ 좌파와 우파의 뇌는 공명하지 않는다 ▶ 외계인에게 납치되다! ▶ 동물의 마음을 읽을 수 있다고? 유튜브 알고리즘을 타고 우리 삶에 파고든 자기 계발 심리학 열풍. 자기 계발 심리학은 우리를 구원할 구원자일까, 아니면 소문만 무성한 유행에 지나지 않을까? 이번 호 커버스토리에서 자기 계발 심리학을 비판적 관점에서 검토해본다. 세계화의 반작용으로 최근 부상하고 있는 민족주의. 국가 구성원을 하나로 묶는 구심점 역할을 하지만, 한편으로 배척의 힘으로 작용하는 민족과 애국심. 민족주의는 언제 칼날이 되는가? 이번 호 포커스에서 살펴본다. 오후의 ‘당신의 한 표를 위한 선거제도’, 김상규의 ‘나를 먹는 적과 싸우는 법’ 등 흥미로운 기사로 가득한 스켑틱 33호.",BOOK,Psychology
0,books#volume,S8LFAwAAQBAJ,https://www.googleapis.com/books/v1/volumes/S8LFAwAAQBAJ,전교 1등 도전학교,서지원,Dasan Books,2010-03-22,"대한민국 대표 꼴찌 삼총사와 4차원 공신이 벌이는 좌충우돌 1등 도전기! 상위 1% 공부 귀신들의 초특급 공부 비법이 공개됩니다. 초등학생들의 소원 1위는 ‘성적 올리기’ 초등학교 어린이들이 새해에 가장 바라는 것은 ‘성적 올리기’로 나타났다. 초등 5학년~중 2학년 학생 200명을 대상으로 새해 소망을 조사한 결과, 42%가 새해에 이루고 싶은 소망으로 성적 향상을 꼽았다. 『연합뉴스 기사 발췌』 서울시 교육청의 교육행정정보시스텝(NEIS) ‘내 자녀 바로 알기 서비스’ 이용 조사 결과에 따르면 자녀 학교생활에 대한 학부모의 관심은 성적 19%를 비롯해 학교 생활 기록부, 학교생활 교육과정 순이었다. 『어린이동아 기사 발췌』 한 언론 매체에서 초등학교 고학년 어린이들을 대상으로 ‘새해에 원하는 것’을 조사한 결과 ‘성적을 올리는 것’이 1위로 조사되었다. 또 서울시 교육청에서 제공하는 정보 시스템(NEIS)의 사용 실태를 조사한 보고서에서 학부모들이 가장 많이 이용한 서비스는 ‘성적’으로 나타났다. 초등학교 어린이와 학부모 모두의 가장 큰 관심사는 바로 ‘공부’라는 것을 잘 드러낸 사례이다. 그러나 가장 많은 시간과 노력을 투자하고 있음에도 불구하고 쉽게 나아지지 않는 것이 또한 성적이기도 하다. 10살에 들인 공부 습관은 평생을 좌우한다고들 한다. 학원으로도 해결되지 않는 공부 습관들이기. 지금 내 아이에게 꼭 필요한 공부 선생님은 어디에서 찾을 수 있을까? 3일이면 공부의 맛을 알고, 5일이면 공부가 즐거워진다. 10일이면 공부에 중독될 수 있으니 책을 열기 전에 마음의 준비를 할 것! 학원을 열심히 다니는데도 왜 성적이 오르지 않을까? 공부는 어째서 지겹고 하기 싫은 것이어야만 할까? 이 모든 질문에 대한 해답이 여기에 있다. 는 공부를 못한다는 이유 하나로 학교에서나 집에서나 문제아 취급을 받는 억울한 주인공 세 명이 당당하게 1등에 도전하는 유쾌, 통쾌한 이야기이다. 어느 날 우연히 만난 공신님에게 우리나라 상위 1% 공부 귀신들만의 노하우를 전수받은 꼴찌 삼총사는 조금씩 공부의 재미를 깨닫기 시작한다. 부모님을 놀래고 학교를 발칵 뒤집은 꼴찌 삼총사의 대 활약은 공부라면 진저리를 치는 모든 어린이들에게 행복한 공부 바이러스를 퍼뜨릴 것이다.",BOOK,Juvenile Nonfiction
0,books#volume,1D6JQAAACAAJ,https://www.googleapis.com/books/v1/volumes/1D6JQAAACAAJ,정의(1 2학년 자기계발동화 5),김지영,none,2009-07-20,none,BOOK,none
0,books#volume,GA5XMQAACAAJ,https://www.googleapis.com/books/v1/volumes/GA5XMQAACAAJ,자기계발 학습법,나카가와아키히코,none,1998-02-10,none,BOOK,none
0,books#volume,WE-kQAAACAAJ,https://www.googleapis.com/books/v1/volumes/WE-kQAAACAAJ,반성(1 2학년 자기계발동화 04),최연숙,none,2009-05-27,none,BOOK,none
0,books#volume,1pg4NwAACAAJ,https://www.googleapis.com/books/v1/volumes/1pg4NwAACAAJ,자신감(할 수 있다고 믿는 마음)(1 2학년 자기계발 동화 1),황연희,none,2008-07-25,none,BOOK,none
0,books#volume,MwgxzAEACAAJ,https://www.googleapis.com/books/v1/volumes/MwgxzAEACAAJ,청소년을 위한 인성과 자기계발,none,none,2019,none,BOOK,none
0,books#volume,3G1YzgEACAAJ,https://www.googleapis.com/books/v1/volumes/3G1YzgEACAAJ,자기계발 뇌과학,이명철,none,2021-02-26,none,BOOK,none
0,books#volume,D11ctAEACAAJ,https://www.googleapis.com/books/v1/volumes/D11ctAEACAAJ,직업과 자기계발,none,none,2016,none,BOOK,none
