cnt,kind,id,selfLink,title,authors,publisher,publishedDate,description,printType,categories
0,books#volume,TECCAgAAQBAJ,https://www.googleapis.com/books/v1/volumes/TECCAgAAQBAJ,Flipping Houses For Dummies,Ralph R. Roberts,John Wiley & Sons,2014-01-28,"Provides advice on purchasing undervalued properties, fixing them up, and selling for a profit, discussing such topics as putting together a flipping strategy, securing funding, house hunting, and evaluating properties.",BOOK,Business & Economics
0,books#volume,x93wDwAAQBAJ,https://www.googleapis.com/books/v1/volumes/x93wDwAAQBAJ,"포스트 차이나, 아세안을 가다",이충열,전파과학사,2020-07-14,"중국보다 더 큰 잠재성을 가진 아세안 시장의 선점 전략 중국의 경제 보복에 따른 우리 경제의 대안을 찾아라 이 책은 우리나라 기업의 동남아 아세안 진출 정책과 전략에 대한 내용을 담고 있다. 일반적으로 우리나라 기업의 아세안 진출 정책이나 전략에 대한 자료들은 현지의 시장 상황이나 우리나라 산업 및 기업의 경쟁력, 글로벌 시장 등의 현황을 제시하고 분석하는 방법을 택한다. 이 때문에 이들 도서는 대부분 경제학이나 경영학 전문가들이 읽고 활용하는 목적으로 사용되고 대체로 표준화된 각종 경제지표를 제시하면서, 비교우위 및 경쟁력 등의 단어를 사용하여 진출 전략을 설명하고 있다. 이러한 분석은 연구자가 경제 현상을 분석하는 데 매우 유용한 방법론이다. 현상을 가치중립적인 입장에서 접근하여 더욱 과학적인 방법에 기초한 현황이 가능하고 분석 해결법을 제시할 수 있다. 실제로 이 방법은 우리나라 기업들의 해외 진출 전략 수립에 많이 사용되어 왔다. 그러나 이 방법론은 일정한 한계를 갖고 있다. 제조업을 중심으로 생산 원가가 확실하고 이를 통한 분석이 가능한 경우 매우 유용한 결과를 제시하지만, 사람과 사람이 대면한 서비스 산업의 진출 가능성을 설명할 때에는 그렇지 않을 수 있기 때문이다. 예를 들어, 서로 문화가 다를 경우에 발생하는 각종 문제나 어려움에 대한 분석은 이루어질 수 없다. 또한 상호 간의 음식문화 차이를 완전히 이해하지 않고 해당국의 식품산업에 진출하는 것은 매우 어렵고, 문화적 차이에서 오는 저축성향의 차이를 이해하지 않고서는 금융시장 진출에 성공할 수 없다. 또 개인과 개인 간의 관계 및 개인과 집단 간의 전통적인 관계를 이해하지 않고서는 외국인이 현지 기업을 운영하기 쉽지 않다. 이 책은 기존 분석의 한계를 극복해 보려는 시도다. 우리나라 기업들이 동남아에서 비즈니스를 수행하는 과정에서 나오는 각종 문제점과 해결방안을 기존의 경제지표 위주의 각종 분석과 함께 정치, 사회, 문화 관련 사항을 제시하고 이와 경제와의 관계를 설명하려고 하였다. 이에 따라 경제현상 분석에 경제학자뿐만 아니라 사회학자 및 인류학자 등과 같이 협력하기로 하였다. 아세안 지역의 비즈니스 진출과 성공에 대한 연구에 현지 문화와 역사에 대한 연구를 포함하게 된 것이다. 한국기업의 현지 사업 현황 및 경쟁력 분석에서 단순히 경제적인 지표뿐만 아니라 각종 문화적인 사항을 추가하였다.",BOOK,Business & Economics
0,books#volume,tfJhMQAACAAJ,https://www.googleapis.com/books/v1/volumes/tfJhMQAACAAJ,글로벌 시대의 부동산 투자전략,도널드트럼프,none,2007-04-24,none,BOOK,none
0,books#volume,1HhGDwAAQBAJ,https://www.googleapis.com/books/v1/volumes/1HhGDwAAQBAJ,워런 버핏 바이블,워런 버핏,"Financial Media, Inc. ",2017-12-15,"진화하는 버핏을 가장 정확하게 알 수 있는 책 주주총회 질의응답 '100문 100답' 최초 공개 워런 버핏이 손수 쓴 ‘주주 서한’과 직접 말한 ‘주총 답변’을 엮어 건전한 투자와 경영의 원칙을 체계적으로 정리한 책이다. 버핏은 순자산(2017년 11월 현재 85조 6,500억 원) 기준 세계 3위의 부호이자, 시가총액 기준 미국 상장기업 5위인 버크셔 해서웨이의 CEO. 그가 투자를 진행하는 동시에 주주 및 임직원들과 소통하고, 지배구조를 책임지며, 윤리의식을 고취하고, 실수를 인정하며, 인내심을 발휘하면서 열정적으로 일하는 모습이 생생하게 드러난다. 이 책의 백미는 2017년을 포함해 최근 수년간 버핏이 버크셔 주주총회에서 주주들과 나눈 질의응답 중 100개를 골라 소개한 것. ‘버핏과의 100문 100답’인 셈으로, 주주 서한만으로는 풀리지 않던 궁금증을 시원하게 해소해주는 ‘사이다 해설’이다. 또 이 책은 2017년까지 약 30년간 주주 서한의 핵심 내용을 담아 ‘끊임없이 진화하는 버핏의 현재 모습을 가장 정확하게 알 수 있는 책’으로 평가된다. 버핏과 그의 평생 파트너 찰리 멍거가 나누는 지혜로운 유머도 독자를 감탄케 한다.",BOOK,Business & Economics
0,books#volume,3Vs_Tiasao0C,https://www.googleapis.com/books/v1/volumes/3Vs_Tiasao0C,언니의 비밀통장,"허서윤,신찬옥",BOOK21 PUBLISHING GROUP,2012-03-15,"10년차 경제기자가 들려주는 재테크 초보를 위한 소액투자 비법! 월 3만 원으로 1억 만드는 20대 전용 재테크『언니의 비밀통장』. 10년차 경제기자들이 들려주는 20대를 위한 재테크 가이드북으로, 재테크의 기초부터 나아가 목돈을 만들고 난 뒤의 단계별 재테크 방법을 공개한다. 딱딱한 구성이 아닌 스물여섯 사회 초년생 은재를 주인공으로 하는 이야기를 통해 좀 더 쉽고 친근하게 재테크의 비법을 소개하며, 특히 전 세계적으로 뜨거운 투자 상품이면서 20대에게 안성맞춤인 ‘소액투자 재테크 ETF'를 자세하게 알려주고 있다. 연봉이 적어서 재테크는 훗날의 일이라 생각하거나, 또는 재테크를 시작하고는 싶지만 무엇부터 시작해야 할지 엄두가 나지 않아 망설이고 있는 재테크 초보자를 위한 입문서이다.",BOOK,Biography & Autobiography
0,books#volume,DlwrNQAACAAJ,https://www.googleapis.com/books/v1/volumes/DlwrNQAACAAJ,피터 린치의 이기는 투자,피터린치,none,2008-05-20,none,BOOK,none
0,books#volume,qBcREAAAQBAJ,https://www.googleapis.com/books/v1/volumes/qBcREAAAQBAJ,베트남 비즈니스 수업,이지연,(주)도서출판길벗,2020-12-29,"왜 앞서가는 비즈니스맨들은 지금 베트남에 주목하는가? 세계 최고의 시장으로 떠오른 베트남을 공략하기 위한 비즈니스 인사이트 코로나19로 세계 경제가 얼어붙은 상황, 그 와중에도 성장세를 이으며 발 빠른 사업가들로부터 주목받는 나라가 있다. 바로 베트남이다. 국제통화기금(IMF)에 따르면 베트남은 팬데믹 상황에서도 GDP 2.6퍼센트 성장, 내년에는 7퍼센트로 강하게 반등해 경제 규모가 싱가포르를 넘어설 것으로 전망되고 있다. 실제로 지난 10월 베트남의 수출액은 267억 달러(약 29조 7000억 원)로 연간 증가율 9.9퍼센트를 기록했다. 살아있는 기회의 시장으로 베트남이 떠오르고 지금, 『베트남 비즈니스 수업』은 새로운 시장과 미래를 찾는 비즈니스맨이 베트남을 공략하기 위해 알아야 할 비즈니스 인사이트와 트렌드에 대해 이야기한다.",BOOK,Business & Economics
0,books#volume,XegQMwAACAAJ,https://www.googleapis.com/books/v1/volumes/XegQMwAACAAJ,현명한 투자자(양장본 HardCover),벤저민그레이엄,none,2007-02-27,none,BOOK,none
0,books#volume,kjghAQAAMAAJ,https://www.googleapis.com/books/v1/volumes/kjghAQAAMAAJ,중국비즈니스,none,none,2004,none,BOOK,Business enterprises
0,books#volume,aOWWEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/aOWWEAAAQBAJ,주식이 오르고 내리는 이유 (Why Stocks Go Up and Down Korean Edition),"빌 파이크 (William Pike, CFA)",비즈니스101,2022-09-28,"40년 가까이 주식투자 입문서로 미국의 투자와 금융계에서 검증받은 책 『Why Stocks Go Up and Down』 한국판, 『주식이 오르고 내리는 이유』 ​ 『주식이 오르고 내리는 이유(Why Stocks Go Up and Down)』는 시중에 나와 있는 많은 투자 서적들과는 달리, 주식 투자를 함에 있어서 필요한 금융 지식은 물론 회사가 어떻게 창업되고 상장되는지에 대한 과정과 다양한 기업들의 사례를 들어 가며 재무제표의 구성과 회사의 자본이 유입 또는 유출되는 과정을 설명하고 투자자로서 또는 회사를 운영하는 경영자로서 반드시 알아야 할 회계의 기본적 개념들, 애널리스트들과 전문투자자들이 어떻게 회사를 분석하고 주식을 평가하는지에 대한 디테일한 내용들과 투자 가이드라인들을 집대성한 책입니다.",BOOK,Business & Economics
0,books#volume,KnhVzwEACAAJ,https://www.googleapis.com/books/v1/volumes/KnhVzwEACAAJ,비즈니스 현장에 유용한 재무와 투자 그리고 회계,장재영,none,2022-08-31,none,BOOK,none
0,books#volume,wr5tDwAAQBAJ,https://www.googleapis.com/books/v1/volumes/wr5tDwAAQBAJ,"제4차 산업혁명시대, 블록체인에 투자하라 - 블록체인 재테크에 지금 당장 동참하라",김재윤,메이트북스,2018-05-15,"암호화폐 매매는 블록체인 투자의 일부일 뿐이다! 블록체인 투자의 개념과 노하우를 확실히 알려주는 책 블록체인과 비트코인의 관계에 대해 사람들은 어려워하지만, 비트코인은 블록체인으로 만들어진 전자화폐의 일종이라 보면 간단하다. 즉 비트코인에 투자하는 것은 블록체인에 대한 다양한 투자 중 하나일 뿐인 것이다. 블록체인은 지속적인 기술개발을 통해 다양한 곳에 사용되고 있다. 블록체인에 투자한다는 것은 이러한 다방면에 대한 투자다. 기존 사업을 확장하려는 기업에 투자할 수 있고, 새로운 비즈니스 모델을 가져가려는 기업에 투자할 수도 있다. 심지어 블록체인으로 구성된 다양한 서비스에 직접 참여함으로써 재화를 획득할 수도 있다. 블록체인에 오랫동안 관심을 가져왔던 저자는 투자자가 알아야 할 블록체인 관련 투자 정보들을 이 책에 모두 담아냈다. 저자는 전 세계적으로 블록체인에 대한 투자가 극대화 되는 시점에서 블록체인을 통한 투자가 인생의 기회가 되어 보다 나은 미래를 준비하는 계기가 될 수도 있을 것이라고 전망한다. 이 책은 총 5장으로 구성되어 있다. 1장 ‘암호화폐와 블록체인, 무엇이 먼저인가?’에서는 비트코인으로 시작된 암호화폐의 역사와 블록체인의 개념·흐름·미래, 블록체인 기술 활용을 원하는 기업의 전망을 설명한다. 2장 ‘블록체인으로 시작되는 신 비즈니스 모델’에서는 블록체인에 주목하는 기업들과 ICO의 지속된 열풍으로 인한 국가별 규제현황 및 위험요소를 알려준다. 3장 ‘비트코인 투자 vs. 블록체인 투자’에서는 비트코인과 블록체인을 비교한 후, 블록체인 재테크 투자방법에 주목한다. 4장 ‘블록체인 재테크, 지금 당장 시작하라’에서는 ICO 참여 방법, 직접투자 외에 스팀잇, 코닥원, 뮤지코인, 아라곤을 통한 재테크 방법을 이해하기 쉽게 설명하고 있다. 저자는 실제 에스토니아 전자 시민권을 발급받아 에스토니아 금융 거래가 가능한 내용을 담기도 했다. 5장 ‘나만의 암호화폐 만들기’에서는 생활 속 아이디어들을 모두 블록체인 기술로 구현할 수 있도록 그 방법들을 자세히 알려준다. 6장 ‘블록체인, 어떤 기업에 투자할 것인가?’에서는 블록체인 신 비즈니스 모델을 도입해 주식 투자하기에 유망한 국내외 블록체인 기업들을 소개하고 있다.",BOOK,Fiction
0,books#volume,bhHIDgAAQBAJ,https://www.googleapis.com/books/v1/volumes/bhHIDgAAQBAJ,하버드 재무제표 수업,하버드 비즈니스 리뷰,Ire Media ,2016-08-26,"『하버드 재무제표 수업』은 재무제표를 쉽고 빠르게 읽도록 도와주는 핵심을 담은 책이다. 이 책은 중요한 재무 개념을 체계적으로 이해하고, 이를 바탕으로 재무제표를 읽고 업무 능력을 향상 시키도록 도와준다. 이 책을 통해 재무제표 숫자 이면의 의미를 읽어내고, 기업의 경영 상태를 혼자서도 분석할 수 있는 기초를 배울 수 있다.",BOOK,Business & Economics
0,books#volume,fCpMtAEACAAJ,https://www.googleapis.com/books/v1/volumes/fCpMtAEACAAJ,4차산업 투자지도,none,none,2017,none,BOOK,none
0,books#volume,bXU6DwAAQBAJ,https://www.googleapis.com/books/v1/volumes/bXU6DwAAQBAJ,하버드 특강 원하는 것을 얻는 말 한마디,하버드 비즈니스 리뷰,Ire Media ,2017-10-20,『하버드 특강 원하는 것을 얻는 말 한마디』는 이렇게 회피하고 싶은 어려운 대화를 해결할 때 길잡이가 되는 책이다. 이 책을 통해 대화를 어렵게 만드는 복잡한 장애물들을 치워내고 문제의 핵심을 이해하는 방법을 알 수 있을 것이다. 그리고 어려운 대화를 위한 기술을 개발하고 연습할 수 있을 것이다.,BOOK,Self-Help
0,books#volume,aIO-zQEACAAJ,https://www.googleapis.com/books/v1/volumes/aIO-zQEACAAJ,투자의 모험(양장본 HardCover),스티븐슈워츠먼,none,2020-08-19,none,BOOK,none
0,books#volume,XE6hCgAAQBAJ,https://www.googleapis.com/books/v1/volumes/XE6hCgAAQBAJ,결혼보다 월세,성선화,다산북스,2015-09-30,"“돈 벌줄 아는 여자가 사랑과 일에도 성공한다! ” 통장 잔고 50만 원에서 8개의 월세 통장, 40개의 적금 통장을 만든 ★ 성선화 기자의 똑똑한 재테크 ★ 겉보기에 그녀는 꽤 잘나가는 경제 신문 기자였다. 『빌딩부자들』과 『월세의 여왕』 등 베스트셀러를 썼고, 심심찮게 방송에도 출연해 재테크 전문가로 얼굴을 알렸다. 그녀의 화려한 경력은 누가 봐도 30대 싱글들의 워너비가 될 만했다. 하지만 아무도 묻지 않았다. 왜 그녀가 그토록 악착같이 돈을 벌며 하루하루를 전쟁처럼 살아가는지. 왜 조건 좋은 남자 만나 결혼하는 쉽고 편한 길을 가지 않는지. 이 책은 무일푼 평범한 월급쟁이에서 8개의 월세 통장과 40개의 적금 통장을 만들어낸 ‘사람 성선화’의 솔직한 재테크 에세이다. 한때 그녀도 돈 잘 버는 든든한 남자가 인생의 보험이 될 거라 여겼다. 하지만 그건 순진한 착각이었다. 사랑이 없는 결혼은 결코 그녀를 행복하게 할 수 없었고, 결국 결혼으로 가는 열차의 급브레이크를 밟았다. 그리고 깨달았다. 경제적으로 독립적이지 않은 여자는 결코 일과 남자로부터 자유로울 수 없다는 사실을. 쥐꼬리만 한 월급만으로는 결코 경제적 자유인이 될 수 없다는 것을. 이 책은 사랑에 실패하고 직장에서도 쓴맛을 본 여자 성선화가, 어떻게 당당한 경제적 자유인으로 거듭나는지 생생하게 기록한 성장 에세이다. 부동산 투자 시장에서 살아남는 방법과 성공적인 금융 재테크, 주식 투자법 등을 자신의 경험을 통해 실감나게 풀어낸다. 왜 돈을 벌어야 하는지, 왜 돈을 벌지 못하는지 고민하는 사람이라면 당장 이 책을 펼쳐보기 바란다.",BOOK,Biography & Autobiography
0,books#volume,60ImwAEACAAJ,https://www.googleapis.com/books/v1/volumes/60ImwAEACAAJ,2002년 e비즈니스 투자동향 및 수요조사,none,none,2001,none,BOOK,none
0,books#volume,whoKzgEACAAJ,https://www.googleapis.com/books/v1/volumes/whoKzgEACAAJ,북한 투자 실무가이드,법무법인(유한)태평양.삼정KPMG,none,2020-11-20,none,BOOK,none
0,books#volume,TgeNQgAACAAJ,https://www.googleapis.com/books/v1/volumes/TgeNQgAACAAJ,비즈니스 IT의 전략적 연계에 따른 IT투자와 IT거버넌스 성숙도가 IT성과에 미치는 영향,서한준,none,2009-02-20,none,BOOK,none
0,books#volume,9hJyEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/9hJyEAAAQBAJ,나의 첫 NFT 투자 수업,황정환,클랩북스,2022-06-01,"“NFT 투자, 할까 말까? 지금은 너무 늦은 게 아닐까?” 고민하다 여러 번 기회를 놓친 당신을 위해 국내 최고 현장 전문가들이 직접 쓴 친절한 NFT 투자서! 가상 자산 투자 열풍에 이어 NFT 투자 열풍이 뜨겁다. 세대를 불문하고 NFT 투자에 큰 관심이 쏠리고 있지만, NFT는 가상 자산으로 거래되고 작품의 가치를 가늠하기가 상대적으로 어렵다는 점 때문에 친숙하지 않은 사람들은 선뜻 투자를 시작하기가 어렵다고 많이 이야기한다. NFT의 가치와 현금성에 대해 의심하는 시선도 여전히 존재한다. 이런 이들을 위한 맞춤형 안내서《나의 첫 NFT 투자 수업》이 출간되었다. 이 책을 읽고 나면 쏟아져 나오는 수많은 NFT 중 좋은 NFT를 선별하는 기준을 세울 수 있고, 투자를 하기 위한 배경지식과 투자 용어, 투자 절차를 배울 수 있으며, 나아가 NFT 비즈니스에 대한 이해도 넓힐 수 있다. 현업에 있는 투자자들과 NFT를 이용해 비즈니스를 진행하는 창업가가 생생한 경험과 분석을 바탕으로 집필했다는 점은 지금까지 봐왔던 NFT 책들과는 다른 특별한 점이다. ‘현장에서 NFT로 수익을 창출하며 먹고사는’ 저자들의 프로필은 ‘더욱 사려 깊은’ NFT 투자서가 탄생하는 바탕이 되었다. 저자들은 시중에서 흔히 볼 수 있는 콘텐츠들처럼 무조건 긍정적인 전망을 하며 투자를 부채질하기보다는 신중해야 할 부분까지 꼼꼼히 짚으면서 초보자들의 성공적인 투자를 돕는다. 지식재산권과 블록체인 비즈니스에 대한 법률 자문을 하고 있는 현직 변호사가 콘텐츠 감수를 맡아 내용의 신뢰도를 높였다.",BOOK,Business & Economics
0,books#volume,Uju-DwAAQBAJ,https://www.googleapis.com/books/v1/volumes/Uju-DwAAQBAJ,행운에 속지 마라,나심 니콜라스 탈렙,Joongang Ilbo Plus,2016-12-05,"《블랙 스완》의 저자 나심 니콜라스 탈렙이 말하는 투자 생존법! 불확실한 시대에 살아남는 투자 생존법『행운에 속지마라』. 저자 나심 니콜라스 탈렙은 월가의 괴짜 혹은 현자라고 불린다. 2016년의 영국 브렉시트, 트럼프 미국 대통령 당선 등 시간이 지날수록 '불확실성'과 '운'에 대한 두려움은 커진다. 21세기는 짐작할 수 없는 사회로, 우리가 할 수 있는 것은 '불운'이 갑자기 습격해도 괜찮을 수 있는 '위기관리' 뿐이다. 이 책은 불확실한 이 시대에 운을 어떻게 다루면서 살아가야 하는지 명료하게 이야기한다. 저자는 그에 대한 답이 '품격'이라고 말하면서 운을 최대한 인정하고 받아들이되, 하지 못했을 때는 품격 있는 삶의 자세를 유지하라고 한다. 또한 이를 냉철한 두뇌를 가진 통계학 전문 트레이더의 시각으로 한동네에 사는 가상의 두 트레이너, 네로와 존을 등장시켜 행운에 속는 많은 사람들을 통렬하게 비판한다.",BOOK,Business & Economics
